"Time (s)","Channel 1 (V)","Channel 2 (V)"
-0.0037430114822547,-1.01477643482089,-2.56956276393684
-0.0037417614822547,-1.01477643482089,-2.56956276393684
-0.0037405114822547,-1.01477643482089,-2.56956276393684
-0.0037392614822547,-1.01477643482089,-2.56956276393684
-0.0037380114822547,-1.01111086991693,-2.56956276393684
-0.0037367614822547,-1.01477643482089,-2.56956276393684
-0.0037355114822547,-1.00744530501297,-2.57694336388968
-0.0037342614822547,-1.01111086991693,-2.56956276393684
-0.0037330114822547,-1.01111086991693,-2.56956276393684
-0.0037317614822547,-1.01477643482089,-2.56956276393684
-0.0037305114822547,-1.01111086991693,-2.57325306391326
-0.0037292614822547,-1.01111086991693,-2.57325306391326
-0.0037280114822547,-1.01111086991693,-2.57325306391326
-0.0037267614822547,-1.01477643482089,-2.56956276393684
-0.0037255114822547,-1.01111086991693,-2.56956276393684
-0.0037242614822547,-1.01111086991693,-2.57325306391326
-0.0037230114822547,-1.01111086991693,-2.57325306391326
-0.0037217614822547,-1.01477643482089,-2.56956276393684
-0.0037205114822547,-1.01477643482089,-2.56956276393684
-0.0037192614822547,-1.01111086991693,-2.57325306391326
-0.0037180114822547,-1.00744530501297,-2.56956276393684
-0.0037167614822547,-1.01111086991693,-2.56956276393684
-0.0037155114822547,-1.01477643482089,-2.57325306391326
-0.0037142614822547,-1.00744530501297,-2.56956276393684
-0.0037130114822547,-1.01111086991693,-2.56956276393684
-0.0037117614822547,-1.01111086991693,-2.56956276393684
-0.0037105114822547,-1.01111086991693,-2.56956276393684
-0.0037092614822547,-1.01477643482089,-2.56587246396041
-0.0037080114822547,-1.01111086991693,-2.56587246396041
-0.0037067614822547,-1.01477643482089,-2.56956276393684
-0.0037055114822547,-1.01111086991693,-2.56956276393684
-0.0037042614822547,-1.01477643482089,-2.56956276393684
-0.0037030114822547,-1.01477643482089,-2.56956276393684
-0.0037017614822547,-1.01111086991693,-2.56956276393684
-0.0037005114822547,-1.00744530501297,-2.56956276393684
-0.0036992614822547,-1.01477643482089,-2.57694336388968
-0.0036980114822547,-1.01477643482089,-2.57325306391326
-0.0036967614822547,-1.01477643482089,-2.57325306391326
-0.0036955114822547,-1.01844199972485,-2.57694336388968
-0.0036942614822547,-1.01477643482089,-2.57325306391326
-0.0036930114822547,-1.01111086991693,-2.56956276393684
-0.0036917614822547,-1.01477643482089,-2.56956276393684
-0.0036905114822547,-1.01844199972485,-2.56956276393684
-0.0036892614822547,-1.01477643482089,-2.56956276393684
-0.0036880114822547,-1.01111086991693,-2.56956276393684
-0.0036867614822547,-1.01111086991693,-2.56956276393684
-0.0036855114822547,-1.01477643482089,-2.56587246396041
-0.0036842614822547,-1.01111086991693,-2.57325306391326
-0.0036830114822547,-1.01111086991693,-2.57694336388968
-0.0036817614822547,-1.01111086991693,-2.57325306391326
-0.0036805114822547,-1.01111086991693,-2.57694336388968
-0.0036792614822547,-1.01844199972485,-2.56956276393684
-0.0036780114822547,-1.01477643482089,-2.56956276393684
-0.0036767614822547,-1.01111086991693,-2.56956276393684
-0.0036755114822547,-1.00744530501297,-2.56956276393684
-0.0036742614822547,-1.00744530501297,-2.56587246396041
-0.0036730114822547,-1.00744530501297,-2.57325306391326
-0.0036717614822547,-1.01111086991693,-2.56587246396041
-0.0036705114822547,-1.01111086991693,-2.56587246396041
-0.0036692614822547,-1.01477643482089,-2.56956276393684
-0.0036680114822547,-1.01111086991693,-2.56956276393684
-0.0036667614822547,-1.01111086991693,-2.56956276393684
-0.0036655114822547,-1.00744530501297,-2.57325306391326
-0.0036642614822547,-1.01111086991693,-2.56956276393684
-0.0036630114822547,-1.01111086991693,-2.56956276393684
-0.0036617614822547,-1.01477643482089,-2.57325306391326
-0.0036605114822547,-1.01477643482089,-2.57325306391326
-0.0036592614822547,-1.01111086991693,-2.56956276393684
-0.0036580114822547,-1.01111086991693,-2.56956276393684
-0.0036567614822547,-1.01111086991693,-2.56956276393684
-0.0036555114822547,-1.01477643482089,-2.57325306391326
-0.0036542614822547,-1.01477643482089,-2.57325306391326
-0.0036530114822547,-1.01477643482089,-2.57694336388968
-0.0036517614822547,-1.01477643482089,-2.57325306391326
-0.0036505114822547,-1.01111086991693,-2.57694336388968
-0.0036492614822547,-1.00744530501297,-2.57694336388968
-0.0036480114822547,-1.01111086991693,-2.56956276393684
-0.0036467614822547,-1.01111086991693,-2.56956276393684
-0.0036455114822547,-1.01477643482089,-2.57325306391326
-0.0036442614822547,-1.01111086991693,-2.57325306391326
-0.0036430114822547,-1.01477643482089,-2.57325306391326
-0.0036417614822547,-1.01844199972485,-2.56956276393684
-0.0036405114822547,-1.01477643482089,-2.56587246396041
-0.0036392614822547,-1.01477643482089,-2.57325306391326
-0.0036380114822547,-1.01477643482089,-2.57325306391326
-0.0036367614822547,-1.01477643482089,-2.57325306391326
-0.0036355114822547,-1.01477643482089,-2.56587246396041
-0.0036342614822547,-1.01477643482089,-2.56587246396041
-0.0036330114822547,-1.01111086991693,-2.57325306391326
-0.0036317614822547,-1.01111086991693,-2.57325306391326
-0.0036305114822547,-1.01111086991693,-2.57694336388968
-0.0036292614822547,-1.01111086991693,-2.57694336388968
-0.0036280114822547,-1.01111086991693,-2.57325306391326
-0.0036267614822547,-1.01477643482089,-2.57325306391326
-0.0036255114822547,-1.01111086991693,-2.56956276393684
-0.0036242614822547,-1.01111086991693,-2.56956276393684
-0.0036230114822547,-1.01477643482089,-2.56956276393684
-0.0036217614822547,-1.01111086991693,-2.56956276393684
-0.0036205114822547,-1.01477643482089,-2.57694336388968
-0.0036192614822547,-1.01844199972485,-2.57325306391326
-0.0036180114822547,-1.01477643482089,-2.56587246396041
-0.0036167614822547,-1.01477643482089,-2.56587246396041
-0.0036155114822547,-1.01477643482089,-2.56218216398399
-0.0036142614822547,-1.01844199972485,-2.56956276393684
-0.0036130114822547,-1.01111086991693,-2.57325306391326
-0.0036117614822547,-1.01111086991693,-2.57325306391326
-0.0036105114822547,-1.01111086991693,-2.57325306391326
-0.0036092614822547,-1.01477643482089,-2.57325306391326
-0.0036080114822547,-1.01477643482089,-2.57325306391326
-0.0036067614822547,-1.01477643482089,-2.56956276393684
-0.0036055114822547,-1.01477643482089,-2.56956276393684
-0.0036042614822547,-1.01111086991693,-2.56956276393684
-0.0036030114822547,-1.01477643482089,-2.56956276393684
-0.0036017614822547,-1.01477643482089,-2.56956276393684
-0.0036005114822547,-1.01111086991693,-2.56956276393684
-0.0035992614822547,-1.01111086991693,-2.56956276393684
-0.0035980114822547,-1.01477643482089,-2.56587246396041
-0.0035967614822547,-1.01477643482089,-2.56956276393684
-0.0035955114822547,-1.01477643482089,-2.57325306391326
-0.0035942614822547,-1.01477643482089,-2.56956276393684
-0.0035930114822547,-1.01844199972485,-2.57694336388968
-0.0035917614822547,-1.01477643482089,-2.56956276393684
-0.0035905114822547,-1.01477643482089,-2.56587246396041
-0.0035892614822547,-1.01111086991693,-2.56956276393684
-0.0035880114822547,-1.01477643482089,-2.57325306391326
-0.0035867614822547,-1.01844199972485,-2.57325306391326
-0.0035855114822547,-1.01477643482089,-2.57325306391326
-0.0035842614822547,-1.01111086991693,-2.56956276393684
-0.0035830114822547,-1.01477643482089,-2.57325306391326
-0.0035817614822547,-1.01844199972485,-2.57325306391326
-0.0035805114822547,-1.01477643482089,-2.56956276393684
-0.0035792614822547,-1.01477643482089,-2.57325306391326
-0.0035780114822547,-1.01111086991693,-2.57325306391326
-0.0035767614822547,-1.01477643482089,-2.56956276393684
-0.0035755114822547,-1.01477643482089,-2.56956276393684
-0.0035742614822547,-1.01477643482089,-2.57325306391326
-0.0035730114822547,-1.01111086991693,-2.57694336388968
-0.0035717614822547,-1.00744530501297,-2.57325306391326
-0.0035705114822547,-1.00744530501297,-2.57325306391326
-0.0035692614822547,-1.01111086991693,-2.56956276393684
-0.0035680114822547,-1.01844199972485,-2.56956276393684
-0.0035667614822547,-1.01844199972485,-2.56956276393684
-0.0035655114822547,-1.01477643482089,-2.56956276393684
-0.0035642614822547,-1.01477643482089,-2.56956276393684
-0.0035630114822547,-1.01477643482089,-2.56956276393684
-0.0035617614822547,-1.01477643482089,-2.56956276393684
-0.0035605114822547,-1.01477643482089,-2.56956276393684
-0.0035592614822547,-1.01111086991693,-2.57325306391326
-0.0035580114822547,-1.01477643482089,-2.57325306391326
-0.0035567614822547,-1.00744530501297,-2.56956276393684
-0.0035555114822547,-1.01111086991693,-2.56956276393684
-0.0035542614822547,-1.01111086991693,-2.56956276393684
-0.0035530114822547,-1.00744530501297,-2.56956276393684
-0.0035517614822547,-1.01111086991693,-2.57325306391326
-0.0035505114822547,-1.00744530501297,-2.57325306391326
-0.0035492614822547,-1.01477643482089,-2.57325306391326
-0.0035480114822547,-1.01111086991693,-2.56956276393684
-0.0035467614822547,-1.01111086991693,-2.56956276393684
-0.0035455114822547,-1.00744530501297,-2.56956276393684
-0.0035442614822547,-1.00744530501297,-2.57325306391326
-0.0035430114822547,-1.00744530501297,-2.56956276393684
-0.0035417614822547,-1.01111086991693,-2.57325306391326
-0.0035405114822547,-1.01111086991693,-2.56956276393684
-0.0035392614822547,-1.01477643482089,-2.57325306391326
-0.0035380114822547,-1.01477643482089,-2.5806336638661
-0.0035367614822547,-1.01111086991693,-2.56956276393684
-0.0035355114822547,-1.00744530501297,-2.57325306391326
-0.0035342614822547,-1.01111086991693,-2.57325306391326
-0.0035330114822547,-1.01477643482089,-2.56956276393684
-0.0035317614822547,-1.00744530501297,-2.56956276393684
-0.0035305114822547,-1.00744530501297,-2.56956276393684
-0.0035292614822547,-1.01111086991693,-2.56956276393684
-0.0035280114822547,-1.01111086991693,-2.57325306391326
-0.0035267614822547,-1.00744530501297,-2.57325306391326
-0.0035255114822547,-1.01111086991693,-2.5806336638661
-0.0035242614822547,-1.01477643482089,-2.57325306391326
-0.0035230114822547,-1.01111086991693,-2.56587246396041
-0.0035217614822547,-1.01477643482089,-2.56956276393684
-0.0035205114822547,-1.01111086991693,-2.57325306391326
-0.0035192614822547,-1.01477643482089,-2.56956276393684
-0.0035180114822547,-1.00744530501297,-2.57325306391326
-0.0035167614822547,-1.01111086991693,-2.56956276393684
-0.0035155114822547,-1.01111086991693,-2.56956276393684
-0.0035142614822547,-1.01111086991693,-2.57694336388968
-0.0035130114822547,-1.01111086991693,-2.57694336388968
-0.0035117614822547,-1.01477643482089,-2.56956276393684
-0.0035105114822547,-1.01477643482089,-2.56956276393684
-0.0035092614822547,-1.01477643482089,-2.57694336388968
-0.0035080114822547,-1.01477643482089,-2.57325306391326
-0.0035067614822547,-1.01111086991693,-2.57325306391326
-0.0035055114822547,-1.01111086991693,-2.56956276393684
-0.0035042614822547,-1.01477643482089,-2.57325306391326
-0.0035030114822547,-1.01111086991693,-2.57325306391326
-0.0035017614822547,-1.00744530501297,-2.57325306391326
-0.0035005114822547,-1.01477643482089,-2.56956276393684
-0.0034992614822547,-1.00744530501297,-2.57325306391326
-0.0034980114822547,-1.00744530501297,-2.57325306391326
-0.0034967614822547,-1.00744530501297,-2.57694336388968
-0.0034955114822547,-1.01111086991693,-2.56956276393684
-0.0034942614822547,-1.00744530501297,-2.56956276393684
-0.0034930114822547,-1.01111086991693,-2.57325306391326
-0.0034917614822547,-1.01111086991693,-2.56956276393684
-0.0034905114822547,-1.01477643482089,-2.57325306391326
-0.0034892614822547,-1.01111086991693,-2.57325306391326
-0.0034880114822547,-1.01111086991693,-2.56956276393684
-0.0034867614822547,-1.01477643482089,-2.56956276393684
-0.0034855114822547,-1.01111086991693,-2.56956276393684
-0.0034842614822547,-1.01111086991693,-2.57694336388968
-0.0034830114822547,-1.01111086991693,-2.57325306391326
-0.0034817614822547,-1.01477643482089,-2.57325306391326
-0.0034805114822547,-1.01477643482089,-2.56956276393684
-0.0034792614822547,-1.01477643482089,-2.56956276393684
-0.0034780114822547,-1.01477643482089,-2.56956276393684
-0.0034767614822547,-1.01477643482089,-2.57325306391326
-0.0034755114822547,-1.01844199972485,-2.57325306391326
-0.0034742614822547,-1.01844199972485,-2.57325306391326
-0.0034730114822547,-1.00744530501297,-2.57325306391326
-0.0034717614822547,-1.00744530501297,-2.57325306391326
-0.0034705114822547,-1.01477643482089,-2.56956276393684
-0.0034692614822547,-1.01111086991693,-2.56956276393684
-0.0034680114822547,-1.01111086991693,-2.56956276393684
-0.0034667614822547,-1.01111086991693,-2.57325306391326
-0.0034655114822547,-1.01111086991693,-2.56956276393684
-0.0034642614822547,-1.01477643482089,-2.57694336388968
-0.0034630114822547,-1.00744530501297,-2.57694336388968
-0.0034617614822547,-1.01111086991693,-2.57325306391326
-0.0034605114822547,-1.01477643482089,-2.57325306391326
-0.0034592614822547,-1.01844199972485,-2.56956276393684
-0.0034580114822547,-1.01844199972485,-2.57325306391326
-0.0034567614822547,-1.01477643482089,-2.57325306391326
-0.0034555114822547,-1.01477643482089,-2.57325306391326
-0.0034542614822547,-1.01477643482089,-2.56956276393684
-0.0034530114822547,-1.01477643482089,-2.57325306391326
-0.0034517614822547,-1.01477643482089,-2.57325306391326
-0.0034505114822547,-1.00744530501297,-2.57325306391326
-0.0034492614822547,-1.00744530501297,-2.56956276393684
-0.0034480114822547,-1.01111086991693,-2.56956276393684
-0.0034467614822547,-1.01477643482089,-2.56587246396041
-0.0034455114822547,-1.01477643482089,-2.56587246396041
-0.0034442614822547,-1.01477643482089,-2.57694336388968
-0.0034430114822547,-1.01111086991693,-2.56956276393684
-0.0034417614822547,-1.01111086991693,-2.56956276393684
-0.0034405114822547,-1.01111086991693,-2.57325306391326
-0.0034392614822547,-1.01111086991693,-2.57325306391326
-0.0034380114822547,-1.01477643482089,-2.57325306391326
-0.0034367614822547,-1.01477643482089,-2.57325306391326
-0.0034355114822547,-1.01111086991693,-2.56956276393684
-0.0034342614822547,-1.00744530501297,-2.56956276393684
-0.0034330114822547,-1.01111086991693,-2.56956276393684
-0.0034317614822547,-1.01477643482089,-2.57325306391326
-0.0034305114822547,-1.01477643482089,-2.56587246396041
-0.0034292614822547,-1.01111086991693,-2.57325306391326
-0.0034280114822547,-1.01477643482089,-2.56956276393684
-0.0034267614822547,-1.01477643482089,-2.57325306391326
-0.0034255114822547,-1.01844199972485,-2.56956276393684
-0.0034242614822547,-1.01477643482089,-2.56956276393684
-0.0034230114822547,-1.01477643482089,-2.57325306391326
-0.0034217614822547,-1.01111086991693,-2.57694336388968
-0.0034205114822547,-1.01111086991693,-2.57325306391326
-0.0034192614822547,-1.01477643482089,-2.56956276393684
-0.0034180114822547,-1.01111086991693,-2.56956276393684
-0.0034167614822547,-1.01111086991693,-2.57325306391326
-0.0034155114822547,-1.01111086991693,-2.57694336388968
-0.0034142614822547,-1.01111086991693,-2.57694336388968
-0.0034130114822547,-1.01111086991693,-2.57694336388968
-0.0034117614822547,-1.00744530501297,-2.57694336388968
-0.0034105114822547,-1.01111086991693,-2.57325306391326
-0.0034092614822547,-1.00744530501297,-2.56956276393684
-0.0034080114822547,-1.01111086991693,-2.56956276393684
-0.0034067614822547,-1.01477643482089,-2.56956276393684
-0.0034055114822547,-1.01477643482089,-2.57325306391326
-0.0034042614822547,-1.01477643482089,-2.57325306391326
-0.0034030114822547,-1.01477643482089,-2.57325306391326
-0.0034017614822547,-1.01477643482089,-2.56956276393684
-0.0034005114822547,-1.01477643482089,-2.56587246396041
-0.0033992614822547,-1.01477643482089,-2.56587246396041
-0.0033980114822547,-1.01111086991693,-2.56956276393684
-0.0033967614822547,-1.00744530501297,-2.57325306391326
-0.0033955114822547,-1.00744530501297,-2.57325306391326
-0.0033942614822547,-1.01477643482089,-2.57325306391326
-0.0033930114822547,-1.01111086991693,-2.57694336388968
-0.0033917614822547,-1.01477643482089,-2.57694336388968
-0.0033905114822547,-1.01111086991693,-2.56956276393684
-0.0033892614822547,-1.01477643482089,-2.56956276393684
-0.0033880114822547,-1.01477643482089,-2.56956276393684
-0.0033867614822547,-1.01111086991693,-2.57325306391326
-0.0033855114822547,-1.01111086991693,-2.57325306391326
-0.0033842614822547,-1.01111086991693,-2.56956276393684
-0.0033830114822547,-1.01111086991693,-2.56956276393684
-0.0033817614822547,-1.01111086991693,-2.57325306391326
-0.0033805114822547,-1.01477643482089,-2.56956276393684
-0.0033792614822547,-1.01477643482089,-2.57325306391326
-0.0033780114822547,-1.01477643482089,-2.57325306391326
-0.0033767614822547,-1.01111086991693,-2.57325306391326
-0.0033755114822547,-1.01111086991693,-2.56587246396041
-0.0033742614822547,-1.00744530501297,-2.56956276393684
-0.0033730114822547,-1.01477643482089,-2.56956276393684
-0.0033717614822547,-1.01477643482089,-2.57325306391326
-0.0033705114822547,-1.01477643482089,-2.57325306391326
-0.0033692614822547,-1.01477643482089,-2.57325306391326
-0.0033680114822547,-1.01477643482089,-2.57325306391326
-0.0033667614822547,-1.01477643482089,-2.57694336388968
-0.0033655114822547,-1.02210756462881,-2.57325306391326
-0.0033642614822547,-1.01111086991693,-2.57325306391326
-0.0033630114822547,-1.01477643482089,-2.57694336388968
-0.0033617614822547,-1.01477643482089,-2.57325306391326
-0.0033605114822547,-1.01111086991693,-2.57325306391326
-0.0033592614822547,-1.01111086991693,-2.56956276393684
-0.0033580114822547,-1.01111086991693,-2.57325306391326
-0.0033567614822547,-1.01111086991693,-2.57694336388968
-0.0033555114822547,-1.01111086991693,-2.56956276393684
-0.0033542614822547,-1.01111086991693,-2.57325306391326
-0.0033530114822547,-1.01111086991693,-2.56956276393684
-0.0033517614822547,-1.01477643482089,-2.56956276393684
-0.0033505114822547,-1.01111086991693,-2.57325306391326
-0.0033492614822547,-1.00744530501297,-2.57325306391326
-0.0033480114822547,-1.01477643482089,-2.56956276393684
-0.0033467614822547,-1.01477643482089,-2.57325306391326
-0.0033455114822547,-1.01477643482089,-2.57694336388968
-0.0033442614822547,-1.00744530501297,-2.57325306391326
-0.0033430114822547,-1.01111086991693,-2.57694336388968
-0.0033417614822547,-1.01111086991693,-2.57694336388968
-0.0033405114822547,-1.00744530501297,-2.57694336388968
-0.0033392614822547,-1.00744530501297,-2.56956276393684
-0.0033380114822547,-1.01111086991693,-2.57325306391326
-0.0033367614822547,-1.01844199972485,-2.56956276393684
-0.0033355114822547,-1.01844199972485,-2.57325306391326
-0.0033342614822547,-1.01111086991693,-2.56956276393684
-0.0033330114822547,-1.01111086991693,-2.56956276393684
-0.0033317614822547,-1.01477643482089,-2.57325306391326
-0.0033305114822547,-1.01477643482089,-2.57325306391326
-0.0033292614822547,-1.01477643482089,-2.57325306391326
-0.0033280114822547,-1.01477643482089,-2.57325306391326
-0.0033267614822547,-1.01111086991693,-2.56956276393684
-0.0033255114822547,-1.01477643482089,-2.57325306391326
-0.0033242614822547,-1.01477643482089,-2.57325306391326
-0.0033230114822547,-1.01477643482089,-2.57325306391326
-0.0033217614822547,-1.01111086991693,-2.57694336388968
-0.0033205114822547,-1.01111086991693,-2.57325306391326
-0.0033192614822547,-1.01111086991693,-2.56956276393684
-0.0033180114822547,-1.01111086991693,-2.57694336388968
-0.0033167614822547,-1.01477643482089,-2.57325306391326
-0.0033155114822547,-1.01477643482089,-2.57325306391326
-0.0033142614822547,-1.01477643482089,-2.57325306391326
-0.0033130114822547,-1.01477643482089,-2.56956276393684
-0.0033117614822547,-1.01477643482089,-2.57325306391326
-0.0033105114822547,-1.01477643482089,-2.56956276393684
-0.0033092614822547,-1.01477643482089,-2.57325306391326
-0.0033080114822547,-1.01111086991693,-2.57694336388968
-0.0033067614822547,-1.01111086991693,-2.57694336388968
-0.0033055114822547,-1.01111086991693,-2.57325306391326
-0.0033042614822547,-1.01844199972485,-2.57694336388968
-0.0033030114822547,-1.01844199972485,-2.57325306391326
-0.0033017614822547,-1.01111086991693,-2.56956276393684
-0.0033005114822547,-1.01111086991693,-2.56587246396041
-0.0032992614822547,-1.01111086991693,-2.56587246396041
-0.0032980114822547,-1.01111086991693,-2.57325306391326
-0.0032967614822547,-1.01477643482089,-2.56956276393684
-0.0032955114822547,-1.01477643482089,-2.56587246396041
-0.0032942614822547,-1.01477643482089,-2.56587246396041
-0.0032930114822547,-1.01844199972485,-2.56956276393684
-0.0032917614822547,-1.01477643482089,-2.57694336388968
-0.0032905114822547,-1.01111086991693,-2.56956276393684
-0.0032892614822547,-1.01111086991693,-2.57325306391326
-0.0032880114822547,-1.00744530501297,-2.57325306391326
-0.0032867614822547,-1.01111086991693,-2.57694336388968
-0.0032855114822547,-1.01477643482089,-2.56956276393684
-0.0032842614822547,-1.01111086991693,-2.57694336388968
-0.0032830114822547,-1.01111086991693,-2.57325306391326
-0.0032817614822547,-1.01111086991693,-2.57325306391326
-0.0032805114822547,-1.01111086991693,-2.57325306391326
-0.0032792614822547,-1.01477643482089,-2.57694336388968
-0.0032780114822547,-1.01477643482089,-2.5806336638661
-0.0032767614822547,-1.01844199972485,-2.57694336388968
-0.0032755114822547,-1.01111086991693,-2.57325306391326
-0.0032742614822547,-1.01477643482089,-2.56956276393684
-0.0032730114822547,-1.01477643482089,-2.57325306391326
-0.0032717614822547,-1.01111086991693,-2.56956276393684
-0.0032705114822547,-1.01477643482089,-2.57325306391326
-0.0032692614822547,-1.01477643482089,-2.57694336388968
-0.0032680114822547,-1.01111086991693,-2.57325306391326
-0.0032667614822547,-1.01111086991693,-2.57694336388968
-0.0032655114822547,-1.01477643482089,-2.56956276393684
-0.0032642614822547,-1.01844199972485,-2.56956276393684
-0.0032630114822547,-1.01477643482089,-2.57694336388968
-0.0032617614822547,-1.01111086991693,-2.57325306391326
-0.0032605114822547,-1.01477643482089,-2.57325306391326
-0.0032592614822547,-1.01477643482089,-2.5806336638661
-0.0032580114822547,-1.01477643482089,-2.57325306391326
-0.0032567614822547,-1.01477643482089,-2.56956276393684
-0.0032555114822547,-1.01844199972485,-2.57325306391326
-0.0032542614822547,-1.01844199972485,-2.56956276393684
-0.0032530114822547,-1.01477643482089,-2.57325306391326
-0.0032517614822547,-1.01844199972485,-2.56956276393684
-0.0032505114822547,-1.01477643482089,-2.5806336638661
-0.0032492614822547,-1.01477643482089,-2.57325306391326
-0.0032480114822547,-1.01844199972485,-2.56956276393684
-0.0032467614822547,-1.01844199972485,-2.57325306391326
-0.0032455114822547,-1.01477643482089,-2.56956276393684
-0.0032442614822547,-1.01477643482089,-2.57325306391326
-0.0032430114822547,-1.01111086991693,-2.57325306391326
-0.0032417614822547,-1.01111086991693,-2.57694336388968
-0.0032405114822547,-1.01111086991693,-2.57325306391326
-0.0032392614822547,-1.01844199972485,-2.57325306391326
-0.0032380114822547,-1.01477643482089,-2.57694336388968
-0.0032367614822547,-1.01477643482089,-2.57325306391326
-0.0032355114822547,-1.01477643482089,-2.56956276393684
-0.0032342614822547,-1.01844199972485,-2.57325306391326
-0.0032330114822547,-1.01477643482089,-2.57325306391326
-0.0032317614822547,-1.01477643482089,-2.57325306391326
-0.0032305114822547,-1.01844199972485,-2.57325306391326
-0.0032292614822547,-1.01844199972485,-2.56956276393684
-0.0032280114822547,-1.01111086991693,-2.57694336388968
-0.0032267614822547,-1.01477643482089,-2.57325306391326
-0.0032255114822547,-1.02210756462881,-2.57325306391326
-0.0032242614822547,-1.01111086991693,-2.57694336388968
-0.0032230114822547,-1.01111086991693,-2.57694336388968
-0.0032217614822547,-1.01477643482089,-2.57325306391326
-0.0032205114822547,-1.01477643482089,-2.57325306391326
-0.0032192614822547,-1.01111086991693,-2.57325306391326
-0.0032180114822547,-1.01111086991693,-2.57325306391326
-0.0032167614822547,-1.01477643482089,-2.57325306391326
-0.0032155114822547,-1.01477643482089,-2.56956276393684
-0.0032142614822547,-1.01111086991693,-2.57325306391326
-0.0032130114822547,-1.01477643482089,-2.57325306391326
-0.0032117614822547,-1.01477643482089,-2.57694336388968
-0.0032105114822547,-1.01111086991693,-2.57325306391326
-0.0032092614822547,-1.01111086991693,-2.56956276393684
-0.0032080114822547,-1.01477643482089,-2.56956276393684
-0.0032067614822547,-1.02210756462881,-2.57325306391326
-0.0032055114822547,-1.01844199972485,-2.57694336388968
-0.0032042614822547,-1.01844199972485,-2.56956276393684
-0.0032030114822547,-1.01477643482089,-2.56956276393684
-0.0032017614822547,-1.01477643482089,-2.57694336388968
-0.0032005114822547,-1.01477643482089,-2.57694336388968
-0.0031992614822547,-1.01477643482089,-2.56956276393684
-0.0031980114822547,-1.01477643482089,-2.56956276393684
-0.0031967614822547,-1.01477643482089,-2.57325306391326
-0.0031955114822547,-1.01477643482089,-2.57694336388968
-0.0031942614822547,-1.01477643482089,-2.57325306391326
-0.0031930114822547,-1.01477643482089,-2.57694336388968
-0.0031917614822547,-1.01111086991693,-2.57694336388968
-0.0031905114822547,-1.01111086991693,-2.57325306391326
-0.0031892614822547,-1.01111086991693,-2.57325306391326
-0.0031880114822547,-1.01477643482089,-2.57325306391326
-0.0031867614822547,-1.01111086991693,-2.56956276393684
-0.0031855114822547,-1.01111086991693,-2.56956276393684
-0.0031842614822547,-1.00744530501297,-2.56956276393684
-0.0031830114822547,-1.01111086991693,-2.57694336388968
-0.0031817614822547,-1.01111086991693,-2.57325306391326
-0.0031805114822547,-1.01844199972485,-2.56956276393684
-0.0031792614822547,-1.01111086991693,-2.57325306391326
-0.0031780114822547,-1.01844199972485,-2.57325306391326
-0.0031767614822547,-1.01844199972485,-2.56956276393684
-0.0031755114822547,-1.01477643482089,-2.56956276393684
-0.0031742614822547,-1.01477643482089,-2.57694336388968
-0.0031730114822547,-1.01477643482089,-2.57325306391326
-0.0031717614822547,-1.01477643482089,-2.57325306391326
-0.0031705114822547,-1.01477643482089,-2.56956276393684
-0.0031692614822547,-1.01477643482089,-2.57325306391326
-0.0031680114822547,-1.01477643482089,-2.57325306391326
-0.0031667614822547,-1.01111086991693,-2.57694336388968
-0.0031655114822547,-1.01477643482089,-2.57694336388968
-0.0031642614822547,-1.01477643482089,-2.56956276393684
-0.0031630114822547,-1.01111086991693,-2.57325306391326
-0.0031617614822547,-1.01477643482089,-2.56956276393684
-0.0031605114822547,-1.01477643482089,-2.57325306391326
-0.0031592614822547,-1.01111086991693,-2.57325306391326
-0.0031580114822547,-1.01477643482089,-2.57325306391326
-0.0031567614822547,-1.01477643482089,-2.56956276393684
-0.0031555114822547,-1.01844199972485,-2.56956276393684
-0.0031542614822547,-1.01477643482089,-2.56956276393684
-0.0031530114822547,-1.01477643482089,-2.57325306391326
-0.0031517614822547,-1.01477643482089,-2.57694336388968
-0.0031505114822547,-1.01111086991693,-2.57694336388968
-0.0031492614822547,-1.00744530501297,-2.57694336388968
-0.0031480114822547,-1.01111086991693,-2.56956276393684
-0.0031467614822547,-1.01111086991693,-2.56956276393684
-0.0031455114822547,-1.01111086991693,-2.57694336388968
-0.0031442614822547,-1.01111086991693,-2.57325306391326
-0.0031430114822547,-1.01477643482089,-2.57325306391326
-0.0031417614822547,-1.01111086991693,-2.57325306391326
-0.0031405114822547,-1.01111086991693,-2.57325306391326
-0.0031392614822547,-1.01111086991693,-2.57325306391326
-0.0031380114822547,-1.01111086991693,-2.56956276393684
-0.0031367614822547,-1.01477643482089,-2.57325306391326
-0.0031355114822547,-1.01477643482089,-2.57694336388968
-0.0031342614822547,-1.01477643482089,-2.57325306391326
-0.0031330114822547,-1.01111086991693,-2.57694336388968
-0.0031317614822547,-1.01111086991693,-2.56956276393684
-0.0031305114822547,-1.01111086991693,-2.57325306391326
-0.0031292614822547,-1.01111086991693,-2.56956276393684
-0.0031280114822547,-1.01477643482089,-2.56956276393684
-0.0031267614822547,-1.01844199972485,-2.57325306391326
-0.0031255114822547,-1.01477643482089,-2.56956276393684
-0.0031242614822547,-1.01477643482089,-2.56956276393684
-0.0031230114822547,-1.01111086991693,-2.57325306391326
-0.0031217614822547,-1.01477643482089,-2.57325306391326
-0.0031205114822547,-1.01844199972485,-2.57325306391326
